Date,equity
2020-12-21,62671.326767332146
2020-12-22,62671.326767332146
2020-12-23,62623.6280872499
2020-12-24,62581.959450803915
2020-12-28,62260.556061099494
2020-12-29,62375.740511868375
2020-12-30,62347.256944453555
2020-12-31,61921.15323728194
2021-01-04,62773.64918179365
2021-01-05,62754.817087039104
2021-01-06,62754.817087039104
2021-01-07,61751.13520934071
2021-01-08,61691.6551909681
2021-01-11,61972.7115872978
2021-01-12,61375.6821408308
2021-01-13,61479.874481560095
2021-01-14,61050.656539714735
2021-01-15,61998.15620701968
2021-01-19,61979.55676015758
2021-01-20,61688.01250695668
2021-01-21,61202.21733714433
2021-01-22,61411.207290989645
2021-01-25,60888.510247991966
2021-01-26,60823.52374262827
2021-01-27,62245.362297405525
2021-01-28,62226.688688716305
2021-01-29,62226.688688716305
2021-02-01,63134.30632826343
2021-02-02,63115.36603636496
2021-02-03,63115.36603636496
2021-02-04,63115.36603636496
2021-02-05,62797.035223424944
2021-02-08,62012.840563024816
2021-02-09,61971.580124237735
2021-02-10,62137.20536827558
2021-02-11,62183.549021796825
2021-02-12,61916.99234334885
2021-02-16,62025.74966335822
2021-02-17,61678.97939810451
2021-02-18,62042.6988703544
2021-02-19,62024.0860606933
2021-02-22,61431.37188142967
2021-02-23,61055.74986643796
2021-02-24,59868.41397679107
2021-02-25,60956.92614155672
2021-02-26,61209.767020227635
2021-03-01,63032.71522642958
2021-03-02,63013.80541186166
2021-03-03,63013.80541186166
2021-03-04,61927.01730930427
2021-03-05,63056.30689792824
2021-03-08,61242.5489454241
2021-03-09,62902.94302478843
2021-03-10,62884.072141881
2021-03-11,63047.37874953383
2021-03-12,62521.93150631012
2021-03-15,62590.663974633266
2021-03-16,63134.680251212296
2021-03-17,63115.73984713693
2021-03-18,64015.09751279398
2021-03-19,63995.89298354015
2021-03-22,63995.89298354015
2021-03-23,63995.89298354015
2021-03-24,63995.89298354015
2021-03-25,65494.030015677585
2021-03-26,65474.381806672885
2021-03-29,65474.381806672885
2021-03-30,65474.381806672885
2021-03-31,65474.381806672885
2021-04-01,65474.381806672885
2021-04-05,64254.6990590123
2021-04-06,64366.62086367105
2021-04-07,64166.49512972344
2021-04-08,63532.760936269406
2021-04-09,63046.895379431204
2021-04-12,63060.60515540584
2021-04-13,62828.620434309414
2021-04-14,63364.25456814304
2021-04-15,63345.245291772604
2021-04-16,63235.35216891798
2021-04-19,63520.73480959531
2021-04-20,63501.678589152434
2021-04-21,63501.678589152434
2021-04-22,63501.678589152434
2021-04-23,63501.678589152434
2021-04-26,63501.678589152434
2021-04-27,63387.987466223436
2021-04-28,63190.91794299276
2021-04-29,62745.630396777764
2021-04-30,63275.72067093076
2021-05-03,62961.59463013122
2021-05-04,62460.54447374364
2021-05-05,62145.28345126612
2021-05-06,62201.67470037253
2021-05-07,62437.07055257741
2021-05-10,62746.03190694392
2021-05-11,62999.97008146856
2021-05-12,61171.301671997324
2021-05-13,61948.236212930155
2021-05-14,63247.29738023564
2021-05-17,63228.323191021576
2021-05-18,63228.323191021576
2021-05-19,63228.323191021576
2021-05-20,63228.323191021576
2021-05-21,63228.323191021576
2021-05-24,63228.323191021576
2021-05-25,63228.323191021576
2021-05-26,63228.323191021576
2021-05-27,63228.323191021576
2021-05-28,63228.323191021576
2021-06-01,63228.323191021576
2021-06-02,63122.30371733086
2021-06-03,63312.107450301
2021-06-04,63128.09212317052
2021-06-07,63538.34730225683
2021-06-08,62827.48779424021
2021-06-09,63245.636851250565
2021-06-10,63226.663160195196
2021-06-11,62936.874281886136
2021-06-14,62316.13646493901
2021-06-15,62604.90814136284
2021-06-16,62918.07444552269
2021-06-17,62899.19902318904
2021-06-18,62731.10601287474
2021-06-21,63887.09541789037
2021-06-22,63505.492534605604
2021-06-23,63512.3769575203
2021-06-24,63116.034443416946
2021-06-25,63079.14077199837
2021-06-28,62619.365169804034
2021-06-29,62367.88023958294
2021-06-30,62405.682643077394
2021-07-01,62247.076530236845
2021-07-02,61586.40420359444
2021-07-06,61444.681842237806
2021-07-07,61217.434259283946
2021-07-08,61429.17951483587
2021-07-09,62698.28671826316
