Date,equity
2024-10-18,82214.46563803538
2024-10-21,82413.57089525671
2024-10-22,82326.31334304101
2024-10-23,81804.26708654032
2024-10-24,82060.1972454733
2024-10-25,82110.93499539708
2024-10-28,82203.22851360055
2024-10-29,82215.87076257341
2024-10-30,81709.31350936534
2024-10-31,80488.30175927436
2024-11-01,80666.22769932594
2024-11-04,80604.12467557934
2024-11-05,80975.92047873563
2024-11-06,81291.52963558855
2024-11-07,81474.45988493839
2024-11-08,81128.2761509386
2024-11-11,80538.87956942002
2024-11-12,80911.24589969148
2024-11-13,80982.77292171413
2024-11-14,80971.68752857059
2024-11-15,80283.44106998437
2024-11-18,80102.83719705045
2024-11-19,80115.17462983003
2024-11-20,80096.20695654735
2024-11-21,79955.50371886387
2024-11-22,79478.16336993201
2024-11-25,79636.34087541043
2024-11-26,79791.89492813945
2024-11-27,79339.07711125987
2024-11-29,79639.04189251561
2024-12-02,80091.76971496575
2024-12-03,80317.03654084502
2024-12-04,80315.37031955949
2024-12-05,80597.39219587845
2024-12-06,80472.46907296873
2024-12-09,80450.85132790208
2024-12-10,80632.55439236412
2024-12-11,81164.65290752689
2024-12-12,81386.68061042273
2024-12-13,81200.77254234122
2024-12-16,81447.08889616505
2024-12-17,81335.5568512222
2024-12-18,80660.26741711557
2024-12-19,80700.96618911636
2024-12-20,81657.94946684001
2024-12-23,82089.59076875131
2024-12-24,83004.43625630022
2024-12-26,82774.54865681015
2024-12-27,82522.81145066197
2024-12-30,81927.39338804131
2024-12-31,81620.25036572834
2025-01-02,81482.36177714643
2025-01-03,82589.27702488753
2025-01-06,83016.93737252628
2025-01-07,82019.093562131
2025-01-08,82020.23385604507
2025-01-10,80397.9682911945
2025-01-13,80404.04247642682
2025-01-14,80835.2716441469
2025-01-15,82552.84822562204
2025-01-16,82421.47520083886
2025-01-17,83181.25877442457
2025-01-21,84018.30533639564
2025-01-22,84517.71234383465
2025-01-23,84493.2533024047
2025-01-24,84054.89039641073
2025-01-27,82157.49059602064
2025-01-28,82140.29096540088
2025-01-29,82144.51918255772
2025-01-30,82637.50084711389
2025-01-31,82652.91349343237
2025-02-03,82050.7435942028
2025-02-04,82864.34177106709
2025-02-05,83242.45260692133
2025-02-06,83154.84344194816
2025-02-07,82925.81479450293
2025-02-10,83677.53836513484
2025-02-11,83518.59277918254
2025-02-12,83375.36954830578
2025-02-13,83152.88452940345
2025-02-14,82981.25174920351
2025-02-18,82878.70593652767
2025-02-19,82961.58865438995
2025-02-20,82654.14679246854
2025-02-21,82852.34194303394
2025-02-24,82133.11697616962
2025-02-25,81976.59869487373
2025-02-26,81855.69787357117
2025-02-27,80716.64615866581
2025-02-28,81267.29625813174
2025-03-03,79825.06081624165
2025-03-04,79956.6131930047
2025-03-05,80803.74922567424
2025-03-06,79109.30229719049
2025-03-07,79511.81457376167
2025-03-10,77039.84158817893
2025-03-11,76679.24351963728
2025-03-12,77224.28102542869
2025-03-13,76132.59364799935
2025-03-14,77996.99848209413
2025-03-17,78707.16043365399
2025-03-18,77873.0747120832
2025-03-19,78867.45232489
2025-03-20,78578.2235021077
2025-03-21,78523.61789082523
2025-03-24,79510.29330306471
2025-03-25,79682.80116194654
2025-03-26,78948.79466377235
2025-03-27,78555.03814710086
2025-03-28,76820.82524733123
2025-03-31,77036.59097755843
2025-04-01,76804.64091965315
2025-04-02,76775.07743589689
2025-04-03,74368.80933608163
2025-04-04,72001.64675737903
2025-04-07,72002.31364555343
2025-04-08,71358.04981858568
2025-04-09,78766.0562561054
2025-04-10,78341.82038464594
2025-04-11,79171.80281700878
2025-04-14,79534.71540192999
2025-04-15,79586.78008837158
2025-04-16,78103.32684955915
2025-04-17,78106.70294774868
2025-04-21,76904.61084348088
2025-04-22,78164.37443419921
2025-04-23,78233.56419401163
2025-04-24,79438.07759574501
2025-04-25,79884.45371324992
2025-04-28,79842.38439876019
2025-04-29,79825.06302697545
2025-04-30,79997.67292294787
2025-05-01,80024.55460715915
2025-05-02,79106.06186009377
2025-05-05,79216.9483129687
2025-05-06,79042.5637748335
2025-05-07,79455.94583903867
2025-05-08,79364.31626675442
2025-05-09,79393.83090390048
2025-05-12,77239.01716492839
2025-05-13,76575.0712232735
2025-05-14,76458.12702393925
2025-05-15,76538.45844687308
2025-05-16,76302.99950510696
2025-05-19,76366.62921594491
2025-05-20,76591.83822618065
2025-05-21,77458.21495893491
2025-05-22,77450.0208374433
2025-05-23,77225.40888905471
2025-05-27,78147.28487889151
2025-05-28,78603.2201532648
2025-05-29,78523.34488719367
2025-05-30,78468.80012299946
2025-06-02,78764.66111902842
2025-06-03,78740.06174632274
2025-06-04,78773.0387682102
2025-06-05,78576.81770264909
2025-06-06,78876.17302285419
2025-06-09,78930.63186913003
2025-06-10,79136.86447771687
2025-06-11,79077.59843750743
2025-06-12,78991.03638773676
2025-06-13,78207.56644348736
2025-06-16,78305.51961524191
2025-06-17,78463.13826334488
2025-06-18,78340.81289023077
2025-06-20,78385.99198008058
2025-06-23,78528.8801573085
2025-06-24,78695.25045716841
2025-06-25,78835.88010983336
2025-06-26,78871.604496379
2025-06-27,78688.3340728895
2025-06-30,78539.31324267475
2025-07-01,78607.19947531198
2025-07-02,78988.97617176348
2025-07-03,78145.40234854675
2025-07-07,78579.14813244471
2025-07-08,78649.38665416095
2025-07-09,78513.7977508447
2025-07-10,78238.42219106892
2025-07-11,78767.1198946284
2025-07-14,78710.67021838711
2025-07-15,79462.23497532046
2025-07-16,79480.30851938986
2025-07-17,80192.93417645272
2025-07-18,80282.62270229128
2025-07-21,80235.87930399891
2025-07-22,80224.03925652045
2025-07-23,80625.44836255856
2025-07-24,80935.99034007518
2025-07-25,80673.42231138278
2025-07-28,80588.21254777943
2025-07-29,80386.43735238178
2025-07-30,80301.97261558745
2025-07-31,80006.83395572701
2025-08-01,79152.2739649337
2025-08-04,79551.26172967696
2025-08-05,79228.58734976694
2025-08-06,79620.89729944784
2025-08-07,79801.78577802324
2025-08-08,80120.26254634054
2025-08-11,80205.79508163121
2025-08-12,80198.21731541274
2025-08-13,80633.09346331007
2025-08-14,80956.54141020204
2025-08-15,80856.14943595156
2025-08-18,80898.53025867404
2025-08-19,80947.76378991231
2025-08-20,80924.57447657382
2025-08-21,80831.42845974452
2025-08-22,81161.88141334004
2025-08-25,81217.05745444213
2025-08-26,80879.51730867015
2025-08-27,80572.99791475326
2025-08-28,80247.59868234294
2025-08-29,80804.9841148104
2025-09-02,81430.36488683647
2025-09-03,81716.17625768472
2025-09-04,81687.06936934938
2025-09-05,81790.79281592756
2025-09-08,81507.89743139294
2025-09-09,81559.01588872631
2025-09-10,81117.06727151047
2025-09-11,81398.53745282843
2025-09-12,81558.96851666996
2025-09-15,81070.31658888601
2025-09-16,81153.15638356209
2025-09-17,81377.75811120967
2025-09-18,80443.54508374666
2025-09-19,80495.00475105867
2025-09-22,80005.0528754537
2025-09-23,80291.85571079337
2025-09-24,80393.25701982016
2025-09-25,80667.14136561487
2025-09-26,80737.24669709863
2025-09-29,80724.18595866858
2025-09-30,80664.61862786543
2025-10-01,81044.00954682715
2025-10-02,81092.87757968505
2025-10-03,81088.42855780626
2025-10-06,81354.35747389524
2025-10-07,81493.36400183936
2025-10-08,81747.4329577667
2025-10-09,81830.26246622766
2025-10-10,81162.61557929804
2025-10-13,82739.53253264581
2025-10-14,82440.81199130503
